center_id,descripcio_servei,nom,adreça,titularitat,temps_mitja_espera,places_publiques,places_privades,places_totals
10183,Residència assistida per a gent gran - temporal o permanent,Residència Assistida d'Anglesola,"C. Lourdes, 1-3 25320 Anglesola,Urgell",Ajuntament d'Anglesola,8 mesos,7,2,9
10184,Residència assistida per a gent gran - temporal o permanent,Residència Municipal d'Arbeca,"Av. President Josep Tarradelles 25140 Arbeca,Garrigues",Ajuntament d'Arbeca,1 any i 1 mes,12,21,33
10185,Residència assistida per a gent gran - temporal o permanent,Llar-residència Municipal d'Artesa de Segre (servei de residència assistida),"C. Escoles, 2 25730 Artesa de Segre,Noguera",Ajuntament d'Artesa de Segre,8 mesos,21,13,34
10186,Residència assistida per a gent gran - temporal o permanent,Residència Santa Teresa Jornet (servei de residència assistida),"Av. 27 de gener, 34 25182 Aitona,Segrià",Hogar Sta.Teresa Jornet en Aitona Hermanitas Hnos.Desamp.Prov.Zaragoza,,,36,
10187,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Sant Domènec de Balaguer (servei de residència assistida),"Av. Comte Jaume d'Urgell, 1 25600 Balaguer,Noguera",Associació Residència Geriàtrica Sant Domènec de Balaguer,1 any i 8 mesos,38,62,100
10188,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Comtes d'Urgell,"C. Sant Diego de Califòrnia, 16-42 25600 Balaguer,Noguera",Generalitat de Catalunya,4 mesos,84,,
10189,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Santa Maria,"Pça. del Jutge, s/n 25600 Balaguer,Noguera","Centre assistencial la Noguera, SL",5 mesos,37,14,51
10190,Residència assistida per a gent gran - temporal o permanent,Residència Barbens,"Pça. Mestre Benet, 6-7 25262 Barbens,Pla d'Urgell","Serveis Lleida Global Grup, SL",8 mesos,33,16,49
10191,Residència assistida per a gent gran - temporal o permanent,Residència Barbens II,"C. Nord, 11 25262 Barbens,Pla d'Urgell","Serveis Lleida Global Grup, SL",7 mesos,24,10,34
10192,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Pla d'Urgell,"Ctr. Nacional II, núm. 3 25220 Bell-lloc d'Urgell,Pla d'Urgell","Residència Geriàtrica Pla d'Urgell, SL",1 mes,18,1,19
10193,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Sant Bartomeu,"Ctr. de Belianes, s/n 25250 Bellpuig,Urgell",Generalitat de Catalunya,4 mesos,61,,
10194,Residència assistida per a gent gran - temporal o permanent,Residència Bellpuig,"C. Sant Isidre, 10 25250 Bellpuig,Urgell","Residència Bellpuig, SL",6 mesos,37,30,67
10195,Residència assistida per a gent gran - temporal o permanent,Mini-residència Geriàtrica de Bellver de Cerdanya,"C. Prat de la Riba, 18 25720 Bellver de Cerdanya,Cerdanya",Fundació Pública de Serveis Sant Roc (Ajuntament de Bellver de Cerdanya),8 mesos,25,5,30
10196,Residència assistida per a gent gran - temporal o permanent,Residència Lantus Bellvis,"Av. Pla d'Urgell, 1 25142 Bellvís,Pla d'Urgell","Grup Lantus, SL",2 anys i 8 mesos,15,97,112
10198,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Les Garrigues,"C. Marius Torres, 5 25400 Borges Blanques, les,Garrigues",Generalitat de Catalunya,9 mesos,59,,
10199,Residència assistida per a gent gran - temporal o permanent,Residència Cal Tomeu,"C. Vilalta, s/n 25748 Cabanabona,Noguera","Torra Sorribes, SL",6 mesos,30,22,52
10200,Residència assistida per a gent gran - temporal o permanent,Hospital Berenguer de Castelltort-Residència Mare Güell (servei de residència assistida),"C. Hospital, 14 25200 Cervera,Segarra",Fundació Privada Hospital Berenguer de Castelltort,3 anys i 1 mes,15,35,50
10201,Residència assistida per a gent gran - temporal o permanent,Residència Mare Janer (servei de residència assistida),"C. Major, 64 25200 Cervera,Segarra",Fundació Casa de Caritat - Residència Mare Janer,8 mesos,29,27,56
10202,Residència assistida per a gent gran - temporal o permanent,Residència Verge del Castell,"C. Aixera Eral, s/n 25737 Cubells,Noguera","Rescu Serveis, SL",9 mesos,17,18,35
10203,Residència assistida per a gent gran - temporal o permanent,Residència de Gent Gran d'Esterri d'Àneu,"Pça. Bon Consell, 1 25580 Esterri d'Àneu,Pallars Sobirà",Ajuntament d'Esterri d'Àneu,4 mesos,24,10,34
10204,Residència assistida per a gent gran - temporal o permanent,Residència de La Fuliola,"Pça. Alcalde Jaume Ferrer, s/n 25332 Fuliola, la,Urgell","Serveis Lleida Global Grup, SL",2 anys i 4 mesos,14,54,68
10205,Residència assistida per a gent gran - temporal o permanent,Residència de la Fundació Privada Agropecuària de Guissona (servei de residència assistida),"Rbl. Segadors, 57 25210 Guissona,Segarra",Fundació bonArea,9 mesos,117,66,183
10206,Residència assistida per a gent gran - temporal o permanent,Residència Municipal d'Avis de Juneda,"Pça. Poeta Jacint Rosinach, 1 25430 Juneda,Garrigues",Patronat Municipal Assistencial de la Residència d'Avis de Juneda,2 anys i 5 mesos,41,11,52
10207,Residència assistida per a gent gran - temporal o permanent,Residència l'Anunciata,"Pça. Catalunya, 11 25430 Juneda,Garrigues","Gericed, S.L.",7 mesos,46,20,66
10208,Residència assistida per a gent gran - temporal o permanent,Residència La Nostra Llar Sant Jaume I,"C. Sant Francesc de Sales, 11, 1er 25001 Lleida,Segrià",Fundació Privada Llar Sant Jaume,6 mesos,10,2,12
10209,Residència assistida per a gent gran - temporal o permanent,Residència la Nostra Llar Sant Jaume II,"C. Hostal de la Bordeta, 18, 1er 25001 Lleida,Segrià",Fundació Privada Llar Sant Jaume,1 any i 1 mes,11,3,14
10210,Residència assistida per a gent gran - temporal o permanent,Adesma Residència Bordeta,"Av. Artesa, 68 25001 Lleida,Segrià",Adesma Fundació Privada,8 mesos,21,,
10211,Residència assistida per a gent gran - temporal o permanent,Llar-residència per a gent gran Parc del Segre,"C. Isaac Albéniz, 11 25002 Lleida,Segrià","Ilerda Residencial, SA",2 anys i 4 mesos,23,44,67
10212,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Sant Josep,"C. de la Mercè, 10-12 25003 Lleida,Segrià",Generalitat de Catalunya,1 any i 2 mesos,90,,
10213,Residència assistida per a gent gran - temporal o permanent,Residència La Teva Llar,"C. Paer Casanovas, 12, baixos 25004 Lleida,Segrià","Residència la Teva Llar, SL Unipersonal",3 anys i 9 mesos,6,25,31
10214,Residència assistida per a gent gran - temporal o permanent,Centre Geriàtric Verge de Montserrat (servei de residència assistida),"C. Pi i Margall, 21, 1er 25004 Lleida,Segrià","Residència Ballesal, SRL",5 mesos,15,9,24
10215,Residència assistida per a gent gran - temporal o permanent,Sanitas Residencial Ilerda,"C. Vic, 5-7 25005 Lleida,Segrià","Sanitas Mayores, SL",4 anys i 1 mes,45,65,110
10216,Residència assistida per a gent gran - temporal o permanent,Centre Gerontològic Myces (servei de residència assistida),"C. Terrassa, 17 25005 Lleida,Segrià","Centre Gerontològic Myces, SL",2 anys i 3 mesos,41,55,96
10217,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Balàfia I,"C. Josep Olondriz (cantonada Av. Balàf 25005 Lleida,Segrià",Generalitat de Catalunya,1 any i 1 mes,96,,
10218,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Balàfia II,"C. Vic ( Cantonada Maials) 25005 Lleida,Segrià",Generalitat de Catalunya,1 any i 6 mesos,60,,
10219,Residència assistida per a gent gran - temporal o permanent,Adesma Residència Sant Antoni de Pàdua,"C. Maria Sauret, 3 25007 Lleida,Segrià",Adesma Fundació Privada,8 mesos,82,25,107
10220,Residència assistida per a gent gran - temporal o permanent,Residència Vilot,"C. Sant Jordi, 10 (Suchs) 25113 Lleida,Segrià","Residència Vilot, SL",8 mesos,14,6,20
10221,Residència assistida per a gent gran - temporal o permanent,Centre residencial Joviar,"C. Camí Montcada, 90 25196 Lleida,Segrià","Centre Residencial Joviar, SL",8 mesos,76,10,86
10222,Residència assistida per a gent gran - temporal o permanent,Residència Centre Geriàtric Lleida,"Ctr. Vall d'Aran, Km 4 25196 Lleida,Segrià","Centre Geriàtric Lleida, SL",4 anys,9,82,91
10223,Residència assistida per a gent gran - temporal o permanent,Residència Bon Lloc (servei de residència assistida),"C. Partida Torres de Sanui, 147 25197 Lleida,Segrià",Montserrat Tornero Lorente,,,16,
10224,Residència assistida per a gent gran - temporal o permanent,Residencia Emera Lleida,"C. Enric Farreny, 60 25199 Lleida,Segrià","Residencia Castrillón, SL",,,139,
10225,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Maldà,"Pça. Homenatge a la Vellesa, 1 25266 Maldà,Urgell",Ajuntament de Maldà,10 mesos,12,8,20
10226,Residència assistida per a gent gran - temporal o permanent,Casa Familiar Josep Jaques,"Av. del Canal, s/n 25230 Mollerussa,Pla d'Urgell","Hermanos Franciscanos de Cruz Blanca, Zona Cataluña",1 any i 5 mesos,29,4,33
10227,Residència assistida per a gent gran - temporal o permanent,Caser Residencial Castell d'Oliana,"Ctr. Artesa de Segre - Adrall Km.143 25790 Oliana,Alt Urgell","Caser Residencial, SAU",7 mesos,75,18,93
10228,Residència assistida per a gent gran - temporal o permanent,Mini-residència d'avis municipal Verge d'Aguilar,"Av. de Lleida, 3 25610 Os de Balaguer,Noguera",Ajuntament d'Os de Balaguer,3 mesos,22,3,25
10229,Residència assistida per a gent gran - temporal o permanent,Centre Residencial ca la Cileta (servei de residència assistida),"C. Mollerussa, 16 25243 Palau d'Anglesola, el,Pla d'Urgell",Ajuntament del Palau d'Anglesola,1 any i 11 mesos,34,9,43
10230,Residència assistida per a gent gran - temporal o permanent,Centre geriàtric del Pirineu,"C. Indústria, 3 25500 Pobla de Segur, la,Pallars Jussà","Centre Geriàtric del Pirineu, SL",1 mes,64,13,77
10231,Residència assistida per a gent gran - temporal o permanent,Residència Nostra Senyora de Ribera (servei de residència assistida),"C. Mare Güell, 1 25500 Pobla de Segur, la,Pallars Jussà",Ajuntament de La Pobla de Segur,3 mesos,47,26,73
10232,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Ponts,"Av. Font dels Valldans, 7 25740 Ponts,Noguera",Generalitat de Catalunya,3 mesos,28,,
10233,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Alta Ribagorça,"C. Salencar, s/n 25520 Pont de Suert, el,Alta Ribagorça",Generalitat de Catalunya,2 mesos,38,,
10234,Residència assistida per a gent gran - temporal o permanent,Residència El Pati,"C. de les Eres, 1 25153 Puigverd de Lleida,Segrià","Residència El Pati, SL",6 mesos,14,2,16
10235,Residència assistida per a gent gran - temporal o permanent,Residència Mirador del Segrià,"Av. L'Esport, 27 25124 Rosselló,Segrià","Mirador de Segrià, SL",9 mesos,37,11,48
10236,Residència assistida per a gent gran - temporal o permanent,"Residència ""La Vall""","Ctr. de Berga, s/n 25282 Sant Llorenç de Morunys,Solsonès",Fundació La Vall,7 mesos,40,9,49
10237,Residència assistida per a gent gran - temporal o permanent,Residència assistida Fundació Sant Hospital,"C. Bisbe Benlloch, 9, 3er 25700 Seu d'Urgell, la,Alt Urgell",Fundació Sant Hospital La Seu d'Urgell,2 anys i 6 mesos,14,,
10238,Residència assistida per a gent gran - temporal o permanent,Llar Sant Josep (servei de residència assistida),"C. Camí Ral de Cerdanya, 7 25700 Seu d'Urgell, la,Alt Urgell",Hermanitas de los Ancianos Desamparados - La Seu d'Urgell,,,28,
10239,Residència assistida per a gent gran - temporal o permanent,Residència Hospital Pere Màrtir Colomés,"Pça. Antoni Guitart, 1 25280 Solsona,Solsonès",Fundació Privada Hospital Pere Màrtir Colomes,1 any i 1 mes,56,45,101
10240,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Serafí Casanovas Sansa,"Ctr. de la Seu d'Urgell, 8 25560 Sort,Pallars Sobirà",Generalitat de Catalunya,1 mes,40,,
10241,Residència assistida per a gent gran - temporal o permanent,Residència de la gent gran Sant Antoni de Tàrrega,"C. Hospital, 2 25300 Tàrrega,Urgell",Fundació Residència Gent Gran Sant Antoni de Tàrrega,1 any i 5 mesos,53,24,77
10242,Residència assistida per a gent gran - temporal o permanent,Llar d'avis del Carme,"Pça. del Carme, 12 25300 Tàrrega,Urgell","Ottaresidència, SL",3 anys i 2 mesos,15,69,84
10244,Residència assistida per a gent gran - temporal o permanent,Residència assistida per a gent gran Sant Josep,"C. Almalcelles, s/n (Malpartit) 25110 Torrefarrera,Segrià","UNAGRANFAMILIA 2014, SL",3 anys,5,44,49
10245,Residència assistida per a gent gran - temporal o permanent,Residència assistida Sant Guardià,"C. Onze de Setembre, s/n 25170 Torres de Segre,Segrià","Residència Sant Guardià, SL",3 anys i 4 mesos,11,89,100
10246,Residència assistida per a gent gran - temporal o permanent,Residència ICAD. Institut Català d'Assistència Domiciliària,"C. Calvari, 3-5 25131 Torre-serona,Segrià",Institut Català d'Assistència Domiciliària SL,2 anys,35,34,69
10247,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Sant Hospital de Tremp (servei de residència assistida),"Pça. Mossèn Casimir Torrent, 1 25620 Tremp,Pallars Jussà",Sant Joan de Déu Terres de Lleida,4 mesos,86,54,140
10248,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Sant Pere Claver,"C. Molí de Vent, s/n 25340 Verdú,Urgell",Generalitat de Catalunya,4 mesos,36,,
10249,Residència assistida per a gent gran - temporal o permanent,Llar Mare Marcel·lina,"C. Molí de Vent, 2, B 25340 Verdú,Urgell",Hermanas de los Pobres de San Pedro Claver,7 mesos,30,26,56
10250,Residència assistida per a gent gran - temporal o permanent,Residència Sant Antoni,"C. Espitau, s/n 25530 Vielha e Mijaran,Aran",Conselh Generau d'Aran,,,44,
10251,Residència assistida per a gent gran - temporal o permanent,Residència Municipal de Vilanova de Bellpuig,"C. Pare Pacífic, 2-4 25264 Vilanova de Bellpuig,Pla d'Urgell",Ajuntament de Vilanova de Bellpuig,2 anys i 10 mesos,19,36,55
10252,Residència assistida per a gent gran - temporal o permanent,Residència Josep Torrent,"Ctr. de Mollerussa a Linyola, Km 2 (Merlets) 25245 Vila-sana,Pla d'Urgell",Josep Torrent Puig,7 mesos,26,,
10253,Residència assistida per a gent gran - temporal o permanent,Residencia para la Tercera Edad Sant Roc,"Ctr. C-1313, Km 11'7 25690 Vilanova de la Barca,Segrià","Residencia para la Tercera Edad ""Sant Roc"", Sociedad Anónima",7 mesos,62,29,91
10254,Residència assistida per a gent gran - temporal o permanent,Llar dels Nostres Avis,"Av. d'Alpicat, 27 25112 Gimenells i el Pla de la Font,Segrià","Llar dels Nostres Avis, SL",4 mesos,59,3,62
10255,Residència assistida per a gent gran - temporal o permanent,Centre de Serveis L'Onada Alcanar (residència ass.),"C. Càlig, 75 43530 Alcanar,Montsià","Residència Tercera Edat L'Onada, SL",1 any i 5 mesos,43,33,76
10256,Residència assistida per a gent gran - temporal o permanent,Llar d'avis la Mimosa,"C. Camí del Milà, s/n 43460 Alcover,Alt Camp","Frisal, Serveis per la gent gran, SL",7 mesos,29,2,31
10257,Residència assistida per a gent gran - temporal o permanent,Residència-Casal dels Avis d'Alforja,"Pça. Dalt, 1 43365 Alforja,Baix Camp",Fundació Casal dels Avis d'Alforja,5 mesos,33,8,41
10258,Residència assistida per a gent gran - temporal o permanent,Residència assistida per a la gent gran de l'Ametlla de Mar,"c. Onze de setembre, 45 (cant. Av. de l'Ensenyament) 43860 Ametlla de Mar, l',Baix Ebre","Residència Tercera Edat L'Onada, SL",1 any i 5 mesos,46,41,87
10259,Residència assistida per a gent gran - temporal o permanent,Llar-residència per a gent gran d'Amposta,"C. Sant Cristòfol, 278-280 43870 Amposta,Montsià",Fundació Privada Serveis Socials del Montsià,7 mesos,155,5,160
10260,Residència assistida per a gent gran - temporal o permanent,Residència-Hospital Sant Antoni Abat,"C. Hospital, 52 43720 Arboç, l',Baix Penedès",Fundació Pública Municipal Sant Antoni Abat,1 any,18,27,45
10261,Residència assistida per a gent gran - temporal o permanent,Residència de la gent gran d'Ascó,"C. Residència, 2 43791 Ascó,Ribera d'Ebre","Rojar assistència sociosanitària, SA unipersonal",9 mesos,25,15,40
10262,Residència assistida per a gent gran - temporal o permanent,Residència d'avis de Batea,"C. del Cos, 10 43786 Batea,Terra Alta","SAGESSA, Assistència Sanitària i Social, SA",4 mesos,50,10,60
10263,Residència assistida per a gent gran - temporal o permanent,Residencial el Colomé,"C. Lleida, s/n 43717 Bisbal del Penedès, la,Baix Penedès","Residencial El Colomé, SL",1 any i 11 mesos,17,11,28
10264,Residència assistida per a gent gran - temporal o permanent,Residència Mare de Déu de la Riera,"C. Mossèn Jacint Verdaguer, 13 bis 43350 Borges del Camp, les,Baix Camp",Fundació Mimara,2 mesos,32,1,33
10266,Residència assistida per a gent gran - temporal o permanent,Residencia La Palmera de los Angeles,"C. Garona, 5 43882 Calafell,Baix Penedès","Alzina Residencial, SL",1 any i 10 mesos,18,14,32
10267,Residència assistida per a gent gran - temporal o permanent,Mimara Calafell Park,"C. Lluís Companys, 49-50 43882 Calafell,Baix Penedès","Adquisición, Conservación y Explotación de Bienes Inmuebles ACEBI, SL",3 mesos,67,21,88
10268,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Baix Camp,"C. Bertran de Cambrils, 2 43850 Cambrils,Baix Camp",Generalitat de Catalunya,9 mesos,52,,
10269,Residència assistida per a gent gran - temporal o permanent,Colisée Cambrils,"C. Camí Corralet, 21 43850 Cambrils,Baix Camp","La Saleta Care, SL",2 mesos,108,1,109
10270,Residència assistida per a gent gran - temporal o permanent,Residència Cambrils Suite,"Ctr. Cambrils a Montbrió, Km 3 43850 Cambrils,Baix Camp",Fundació Vallparadís Axioma Dependència (UTE),5 mesos,92,27,119
10271,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran La Sénia,"C. Jaume I, 42 43560 Sénia, la,Montsià",Generalitat de Catalunya,11 mesos,28,,
10272,Residència assistida per a gent gran - temporal o permanent,Residencia la Ermita,"C. Pintor Joaquim Suñé, 33 (Urb. La Coma) 43839 Creixell,Tarragonès","Residència la Ermita, SA",11 mesos,25,11,36
10273,Residència assistida per a gent gran - temporal o permanent,Mimara Creixell,"C. Egara, 3 43839 Creixell,Tarragonès","Mimara Residencial, SL",3 mesos,49,12,61
10274,Residència assistida per a gent gran - temporal o permanent,Residència Santa Ana,"C. Rosselles, 4-6 43881 Cunit,Baix Penedès","Gerifas-98, SL",5 mesos,31,4,35
10275,Residència assistida per a gent gran - temporal o permanent,Alzina Residencial (servei de residència assistida),"C. Salvador Nonell, 8 43881 Cunit,Baix Penedès","Alzina Residencial, SL",9 mesos,39,13,52
10276,Residència assistida per a gent gran - temporal o permanent,Caser Residencial Cunit,"C. Osona, s/n 43881 Cunit,Baix Penedès","Novallar de Cunit, SL",1 any i 3 mesos,60,85,145
10277,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Jaume I,"C. Sant Vicenç de Paül, 20 43440 Espluga de Francolí, l',Conca de Barberà",Generalitat de Catalunya,9 mesos,80,,
10278,Residència assistida per a gent gran - temporal o permanent,Residència Les Vinyes,"Av. Josep M. Gich, 3 43730 Falset,Priorat","Corfalin, SL",2 mesos,119,16,135
10279,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Les Escoles Velles,"C. Escoles, 39 43750 Flix,Ribera d'Ebre",Generalitat de Catalunya,3 mesos,90,,
10280,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Gandesa,"Ctr. de Bot, s/n 43780 Gandesa,Terra Alta",Generalitat de Catalunya,4 mesos,54,,
10281,Residència assistida per a gent gran - temporal o permanent,Geriàtric Guiamets,"Av. La Carretera, 55 43777 Guiamets, els,Priorat","Geriàtric Guiamets, SL",7 mesos,21,10,31
10282,Residència assistida per a gent gran - temporal o permanent,Vitalia Llorenç (Residència assistida),"C. Camino cal Prosset, 15 43712 Llorenç del Penedès,Baix Penedès","Vitalia Suite, SL",6 mesos,110,11,121
10283,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Conca Barberà,"Av. Manel Ribé, 46-48 43400 Montblanc,Conca de Barberà",Generalitat de Catalunya,1 any,70,,
10284,Residència assistida per a gent gran - temporal o permanent,Residència Montblanc,"C. Aguilò, 1 43400 Montblanc,Conca de Barberà","Masdosir, SL",,,60,
10285,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Natzaret,"C. Miracle Descàrrega, s/n 43740 Móra d'Ebre,Ribera d'Ebre",Generalitat de Catalunya,8 mesos,78,,
10286,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Móra la Nova,"Av. de l'Estació, s/n 43770 Móra la Nova,Ribera d'Ebre",Generalitat de Catalunya,11 mesos,30,,
10287,Residència assistida per a gent gran - temporal o permanent,Sophos Els Pallaresos,"C. Camí dels Plans, s/n (Urb. els Hostalets) 43151 Pallaresos, els,Tarragonès","Sophos Gestió, SL",5 mesos,110,100,210
10288,Residència assistida per a gent gran - temporal o permanent,Residència Casa del poble del Perelló,"Av. Catalunya, 2 43519 Perelló, el,Baix Ebre",Fundació per a l'atenció social,1 any i 3 mesos,57,19,76
10289,Residència assistida per a gent gran - temporal o permanent,Mimara El Pla de Santa Maria,"C. Major, 27 43810 Pla de Santa Maria, el,Alt Camp",Mimara el Pla Residencial SLU,1 any i 6 mesos,16,24,40
10290,Residència assistida per a gent gran - temporal o permanent,Residencia San Jaime,"C. Riera Miró, 123 43201 Reus,Baix Camp",Mª Teresa Pérez Veleda,4 mesos,15,10,25
10291,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Roger de Llúria,"C. Roger de Llúria, 2 B-8 43201 Reus,Baix Camp",Generalitat de Catalunya,3 mesos,99,,
10293,Residència assistida per a gent gran - temporal o permanent,Natura Residencial,"Psg. Mata, 1 43202 Reus,Baix Camp","Llar Geriàtrica Residencial Verge de Lourdes, SL",5 mesos,50,20,70
10295,Residència assistida per a gent gran - temporal o permanent,Residencia Centro Evangélico FIEIDE de Asistencia a la Tercera Edad,"C. Cervantes, 1 43203 Reus,Baix Camp",Centro Evangélico FIEIDE de Asistencia a la Tercera Edad,4 mesos,18,4,22
10296,Residència assistida per a gent gran - temporal o permanent,Residència Horts de Miró,"C. Maria Antònia París, 10 43204 Reus,Baix Camp",Ajuntament de Reus,4 mesos,58,,
10297,Residència assistida per a gent gran - temporal o permanent,Residència Itaca-Fortuny,"C. Condesito, 5 43205 Reus,Baix Camp","Itaca Fortuny, SL",5 mesos,63,18,81
10298,Residència assistida per a gent gran - temporal o permanent,Residencia Itaca-Reus,"C. Vicaria, 8 43205 Reus,Baix Camp","Unión de Residencias Reus, SL",3 mesos,56,18,74
10300,Residència assistida per a gent gran - temporal o permanent,Residència Marià Fortuny,"C. Escultor Sunyol, s/n 43205 Reus,Baix Camp","SAGESSA, Assistència Sanitària i Social, SA",4 mesos,52,12,64
10301,Residència assistida per a gent gran - temporal o permanent,Residencia assistida Colisée Misericordia,"C. Isabel Villena, 2 43205 Reus,Baix Camp","La Saleta Care, SL",11 mesos,102,46,148
10302,Residència assistida per a gent gran - temporal o permanent,Residència Passeig Prim (servei de residència assistida),"C. Baldomero Galofré, 3-5 43205 Reus,Baix Camp","Residència Passeig Prim, SL",1 any i 1 mes,7,43,50
10303,Residència assistida per a gent gran - temporal o permanent,Residència 3a Edat i Centre de Serveis L'Onada Riudoms (servei de residència assistida),"C. Salvador Espriu, 65 43330 Riudoms,Baix Camp","Residència Tercera Edat L'Onada, SL",8 mesos,75,19,94
10304,Residència assistida per a gent gran - temporal o permanent,Hotel Residencia Geriátrica Bará Bahía,"C. Vall d'Aran, 7 43883 Roda de Berà,Tarragonès","Bará Bahía, SL",1 any i 2 mesos,31,7,38
10305,Residència assistida per a gent gran - temporal o permanent,Colisée Roda Barà,"C. Mirador de Barà, s/n 43883 Roda de Berà,Tarragonès","La Saleta Care, SL",3 mesos,80,8,88
10306,Residència assistida per a gent gran - temporal o permanent,Residència L'Onada Golden Beach,"Av. Països Catalans, 30 43540 Sant Carles de la Ràpita,Montsià","L'Onada Golden Beach, SL",7 mesos,108,26,134
10307,Residència assistida per a gent gran - temporal o permanent,Residència assistida Centre Vima,"Av. dels Esports, 27 43540 Sant Carles de la Ràpita,Montsià","Serveis de Geriatria Alfacs, SL",7 mesos,130,50,180
10308,Residència assistida per a gent gran - temporal o permanent,"Llar-residència ""Ntra. Sra. del Carme""","Ctr. de la Llacuna, 9 43420 Santa Coloma de Queralt,Conca de Barberà",Consorci Sociosanitari de Santa Coloma de Queralt,9 mesos,46,24,70
10309,Residència assistida per a gent gran - temporal o permanent,Residència assistida Policlínica Comarcal del Vendrell,"Av. Santa Oliva, 51-53 43710 Santa Oliva,Baix Penedès","Policlínica Comarcal de El Vendrell, S.L.",4 mesos,24,,
10310,Residència assistida per a gent gran - temporal o permanent,Residència per a la gent gran el Vilar,"C. del Vilar, 2 43470 Selva del Camp, la,Baix Camp",Fundació Pública Municipal el Vilar,1 any i 3 mesos,53,37,90
10311,Residència assistida per a gent gran - temporal o permanent,Residència Les Alzines,"Av. Reina Maria Cristina, 17 (Antic hospital C. Roja) 43002 Tarragona,Tarragonès","Mayorex, SL",4 mesos,117,34,151
10312,Residència assistida per a gent gran - temporal o permanent,Residencial Tarragona,"Av. Catalunya, 54 43002 Tarragona,Tarragonès","Sanitas Mayores, SL",1 any i 8 mesos,99,113,212
10313,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Mare de Déu de la Mercè,"C. Camí de la Cuixa, 1-B 43007 Tarragona,Tarragonès",Generalitat de Catalunya,1 any i 1 mes,180,,
10314,Residència assistida per a gent gran - temporal o permanent,Residència Santa Tecla Ponent,"C. Menorca - Barri La Granja 43006 Tarragona,Tarragonès","Fundació Sociosanitària i Social Santa Tecla, Fundació Privada",1 any i 3 mesos,93,32,125
10315,Residència assistida per a gent gran - temporal o permanent,Residència Santa Tecla Llevant,"C. Joan Fuster, s/n 43007 Tarragona,Tarragonès","Fundació Sociosanitària i Social Santa Tecla, Fundació Privada",1 any i 2 mesos,43,17,60
10316,Residència assistida per a gent gran - temporal o permanent,Residència assistida Pere Badia,"C. Pere Badia, 2 43830 Torredembarra,Tarragonès",Fundación Privada Pere Badia - Hospital de la Caritat de Torredembarra,1 any i 11 mesos,70,23,93
10317,Residència assistida per a gent gran - temporal o permanent,Residència Diocesana d'Ancians Sant Miquel Arcàngel,"C. Poeta Vicenç Garcia, 28 43500 Tortosa,Baix Ebre",Residència Diocesana d'Ancians Sant Miquel Arcàngel de Tortosa,1 any i 7 mesos,75,70,145
10318,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Hospital i Llars de la Santa Creu,"C. Mossèn Valls, 1 43500 Tortosa,Baix Ebre","Gestió Sanitària i Assistencial de Tortosa, Societat Anònima Municipal",1 any i 2 mesos,105,,
10319,Residència assistida per a gent gran - temporal o permanent,Centre de Serveis l'Onada Tortosa (Residència Assistida),"C. Bisbe Serra, 6 43500 Tortosa,Baix Ebre","Residència Tercera Edat L'Onada, SL",1 any i 6 mesos,59,69,128
10320,Residència assistida per a gent gran - temporal o permanent,Residència d'Ulldecona (servei de residència assistida),"Av. Generalitat, 14 43550 Ulldecona,Montsià",Ajuntament d'Ulldecona,1 any i 1 mes,37,5,42
10321,Residència assistida per a gent gran - temporal o permanent,Residència Alt Camp,"C. Camí del Bosc, 16 43800 Valls,Alt Camp",Fundació privada Vilaniu per a l'atenció a la dependència,11 mesos,70,21,91
10322,Residència assistida per a gent gran - temporal o permanent,Residència Santa Teresa (servei de residència assistida),"C. Santa Teresa, 4 43800 Valls,Alt Camp",Carmelitas Misioneras Teresianas,3 anys i 7 mesos,12,88,100
