center_id,descripcio_servei,nom,adreça,titularitat,temps_mitja_espera,places_publiques,places_privades,places_totals
9951,Residència assistida per a gent gran - temporal o permanent,Residència - Casa Pairal Fundació Privada (servei de residència assistida),"C. Rosari, 59",Casa Pairal Fundació Privada,1 any i 10 mesosinfo,16,34,50
9953,Residència assistida per a gent gran - temporal o permanent,Residència La Bona Mar,"C. Sant Pere, 14-15",Black Dove SL,,,24,
9954,Residència assistida per a gent gran - temporal o permanent,Residència Qüida'm,"C. Creu del Padró, 17","Residencia Qüida'm, SL",5 mesosinfo,23,2,25
9956,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Cral Sant Just,"C. La Plana, 6","Cral Recursos asistenciales, SL",,,27,
9957,Residència assistida per a gent gran - temporal o permanent,Vitalia Sant Just Centre per la Gent Gran de Sant Just Desvern (Residència),"C. Parlament Català, 5","Vitalia Suite, SL",1 anyinfo,105,85,190
9958,Residència assistida per a gent gran - temporal o permanent,Llar Sant Llorenç,"C. Cami Can Farraguet, s/n","Llar Sant Llorenç, SL",7 mesosinfo,30,2,32
9959,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Sant Llorenç Savall,"Ctr. Sabadell a Calders, Km 18,5",Generalitat de Catalunya,7 mesosinfo,101,,
9960,Residència assistida per a gent gran - temporal o permanent,Llar Carme,"C. Anselm Clavé, 21","LLar Carme,SL",,,25,
9961,Residència assistida per a gent gran - temporal o permanent,Residència assistida Sant Camil,"Rda. Sant Camil, s/n",Consorci Sanitari de l'Alt Penedès i Garraf,2 anys i 3 mesosinfo,32,32,64
9962,Residència assistida per a gent gran - temporal o permanent,Residència Redós de Sant Josep (servei de residència assistida),"Av. Josep i Pere Jacas, 15",Fundació Redós de Sant Josep i Sant Pere,2 anys i 2 mesosinfo,67,46,113
9963,Residència assistida per a gent gran - temporal o permanent,Residencia Santa Teresa I,"C. Vilanoveta, 10","Residència Geriàtrica Santa Teresa, S.L",,,24,
9964,Residència assistida per a gent gran - temporal o permanent,Residència Rius i Virgili,"Av. Santiago Rusiñol, 37",Residència Rius i Virgili SL,2 anys i 2 mesosinfo,4,22,26
9965,Residència assistida per a gent gran - temporal o permanent,Residència per a gent gran-Ajuntament Sant Pere de Torelló,"C. Badrena, 10",Ajuntament de Sant Pere de Torelló,,,23,
9966,Residència assistida per a gent gran - temporal o permanent,Llar d'Avis Sant Pol,"C. Antoni Sauleda, 32, bxs","Cusan Sant Pol, SL",1 any i 4 mesosinfo,26,19,45
9967,Residència assistida per a gent gran - temporal o permanent,Residència assistida municipal de Sant Quirze de Besora,"C. Els Patis, 20",Ajuntament de Sant Quirze de Besora,7 mesosinfo,39,6,45
9968,Residència assistida per a gent gran - temporal o permanent,Residencia Virgen del Carmen,"Psg. de l'Estació, s/n (Les Fonts)","Proteccions Patrimonials Verge del Carme, SL",7 mesosinfo,36,4,40
9969,Residència assistida per a gent gran - temporal o permanent,Residència Assís (servei de residència assistida),"C. Can Ponsich, s/n",Fundació Privada i Benèfica Assís,3 anys i 9 mesosinfo,30,70,100
9970,Residència assistida per a gent gran - temporal o permanent,Llar d'avis Sant Quirze (servei de residència assistida),"Av. Antoni Gaudí, 43","Llar d'avis Sant Quirze, SL",4 anysinfo,22,64,86
9971,Residència assistida per a gent gran - temporal o permanent,Casa dels Avis (servei de residència assistida),"C. Torras i Bages, 16-18",Ajuntament de Sant Sadurní d'Anoia,1 any i 5 mesosinfo,55,22,77
9972,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica María de la Salud,"Av. dels Cirerers, 6","Residencia Geriátrica María de la Salud, SL",2 anys i 7 mesosinfo,50,70,120
9973,Residència assistida per a gent gran - temporal o permanent,Residencial Colònia Güell (servei de residència assistida),"C. Joaquim Bosch i Folguera, 4","Residencial Colònia Güell, SL",,,67,
9974,Residència assistida per a gent gran - temporal o permanent,Centre per a gent gran Orblanc,"C. Roma, 67","Centre per a la tercera edat Orblanc, SL",,,38,
9975,Residència assistida per a gent gran - temporal o permanent,Centre Residencial Lantus Olimpo,"C. Mare de Déu dels Àngels, 2-4","Lantus, SL",3 anys i 8 mesosinfo,23,116,139
9976,Residència assistida per a gent gran - temporal o permanent,Residència d'Avis Bet-San (servei de residència assistida),"C. Monturiol, 32-34","Bet-San, Fundació Privada",1 any i 2 mesosinfo,55,8,63
9977,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Santa Coloma de Gramenet,"Av. Ramon Berenguer, 68",Generalitat de Catalunya,2 anys i 7 mesosinfo,165,,
9978,Residència assistida per a gent gran - temporal o permanent,Residencia de Ancianos Entidad Evangélica Betania,"C. València, 11",Entidad Evangélica Betania,4 anysinfo,13,35,48
9979,Residència assistida per a gent gran - temporal o permanent,Residència Moll de la Fusta 2,"C. Anselm del Riu, 86-92","Residència Moll de la Fusta, SL",info,7,28,35
9980,Residència assistida per a gent gran - temporal o permanent,Residència Santa Eulàlia,"C. Dr. Puigvert, 3 (Urb. Dr. Vázquez)","Llar d'avis Santa Eulàlia 3, SL",9 mesosinfo,21,4,25
9981,Residència assistida per a gent gran - temporal o permanent,Residència la Vall,"C. de la Creu, 10","Teneliva, SL",,,25,
9982,Residència assistida per a gent gran - temporal o permanent,Residència Espitlles,"C. Masia Espitlles, s/n","Residència Espitlles, SL",,,40,
9983,Residència assistida per a gent gran - temporal o permanent,Residència Sophos Barbera,"C. Marqueses de Barberà, 79-95","Sophos Gestió, SL",1 any i 1 mesinfo,86,17,103
9984,Residència assistida per a gent gran - temporal o permanent,Residència Santa Maria,"Rda. Santa Maria, 117, bxs","Neolatur Global, SL",,,19,
9985,Residència assistida per a gent gran - temporal o permanent,Residència Ballesol Barberà,"C. Abat Oliva, 24","Intercentros Ballesol, SA",2 anysinfo,66,98,164
9986,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica La Romànica,"C. Àngel Guimerà, 30","Vallès Benestar, SL",,,25,
9987,Residència assistida per a gent gran - temporal o permanent,Casal de la Santa Creu (servei de residència assistida),"C. Gorgues, 5",Casal de la Santa Creu - Germanes Hospitalàries de la Santa Creu,1 any i 9 mesosinfo,29,29,58
9988,Residència assistida per a gent gran - temporal o permanent,Residència Cantonigròs,"Ctr. C-153, Km 25","Residència Cantonigròs, SL",,,52,
9989,Residència assistida per a gent gran - temporal o permanent,Llar Residencial per a la Gent Gran Les Palmeres,"C. Josep Anselm Clavé, 1-3","Llar Residencial per a la Gent Gran Les Palmeres, S.L.",3 mesosinfo,25,1,26
9990,Residència assistida per a gent gran - temporal o permanent,Residència la Florida,"Pça. Alta, 3","D. Masia 2, SL",1 any i 7 mesosinfo,31,9,40
9991,Residència assistida per a gent gran - temporal o permanent,"Residencia 3ª Edad ""El Jardí""","C. 4, núm. 13","Gran Via BCN, SL",,,25,
9992,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Sant Vicenç de Castellet,"C. Poeta Maragall, 20-22",Generalitat de Catalunya,6 mesosinfo,60,,
9993,Residència assistida per a gent gran - temporal o permanent,Residència Sophos,"C. Santander, 30","Sophos Gestió, SL",7 mesosinfo,50,2,52
9994,Residència assistida per a gent gran - temporal o permanent,Residència Primitiva Barba,"C. Onze de setembre, 1","Primibarba, SL",8 mesosinfo,56,18,74
9995,Residència assistida per a gent gran - temporal o permanent,Centre Residencial Especialitzat en Demències Vora Balís,"C. Montnegre, 2-4","Vima Residencial, SL",1 any i 4 mesosinfo,38,27,65
9996,Residència assistida per a gent gran - temporal o permanent,Xanel Centre Geriàtric,"C. Palmeres, 9","Xanel Centre Geriàtric, SL",8 mesosinfo,46,4,50
9997,Residència assistida per a gent gran - temporal o permanent,Residència CIM Bellaterra,"C. Camí antic St. Cugat a Sabadell, 103 (Bellaterra)","Bellacresta, SL",,,47,
9999,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica l'Olivera,"C. Sebastià Garriga, 17","Solucions a les Families, SL",,,21,
10000,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Cerdanyola,"Av. de Lesseps, 4",Generalitat de Catalunya,1 any i 8 mesosinfo,90,,
10001,Residència assistida per a gent gran - temporal o permanent,Residència El Meu Avi,"Rda. Cerdanyola, 50","Essen Desarrollo Empresarial, SL",,,28,
10002,Residència assistida per a gent gran - temporal o permanent,Residència Nostra Senyora del Remei,"Psg. Anselm Clavé, 17, 1er","Residència Nostra Senyora del Remei, SL",,,27,
10004,Residència assistida per a gent gran - temporal o permanent,Hospital de Sant Joan Baptista,"C. Vidal i Barraquer, 2",Patronat de l'Hospital de Sant Joan Baptista,1 any i 5 mesosinfo,84,24,108
10005,Residència assistida per a gent gran - temporal o permanent,Las Magnolias,"c. Camí Capellans, 9-11","Las Magnolias, SL",1 any i 3 mesosinfo,42,43,85
10006,Residència assistida per a gent gran - temporal o permanent,Residència Sitges Park,"C. Lola Anglada, 2-4","Residència Sitges Park, SL",2 anys i 3 mesosinfo,26,139,165
10007,Residència assistida per a gent gran - temporal o permanent,Casa Família El Cenacle,"C. Camí de la Creu, s/n (Ordal)",Fundació Mossèn Josep Raventós,1 anyinfo,49,26,75
10008,Residència assistida per a gent gran - temporal o permanent,Residència Bell Repòs de Súria (servei de residència assistida),"Av. Generalitat, s/n",Fundació Privada Bell Repòs de Súria,11 mesosinfo,63,31,94
10009,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Vilademany,"C. Jaume Balmes, 19",Fundació Vilademany,3 anys i 10 mesosinfo,14,58,72
10010,Residència assistida per a gent gran - temporal o permanent,Residència Catalunya,"C. Sant Antoni, 48-50","Residència Geriàtrica Catalunya, S.L.",10 mesosinfo,37,13,50
10012,Residència assistida per a gent gran - temporal o permanent,Residència Wagner,"C. Wagner, 132","Concager, SA",1 any i 2 mesosinfo,24,10,34
10014,Residència assistida per a gent gran - temporal o permanent,Residència Sant Josep Oriol - Terrassa (servei de residència assistida),"C. Església, 9",Hermanas Franciscanas Misioneras de la Nativitat de Nuestra Señora (Sant Josep Oriol),3 anys i 3 mesosinfo,26,32,58
10015,Residència assistida per a gent gran - temporal o permanent,Residència Egara Llar I,"C. Sant Jaume, 24","Hicamu, SL",3 mesosinfo,22,,
10016,Residència assistida per a gent gran - temporal o permanent,Residència Ca n'Arnaus,"C. Sant Francesc, 43","Serveis assistencials Ca n'Arnaus, SL",3 anys i 2 mesosinfo,15,21,36
10017,Residència assistida per a gent gran - temporal o permanent,Residencia geriàtrica Sagrado Corazón,"C. Sant Antoni, 86",Dolores Navajas Reinoso,,,24,
10018,Residència assistida per a gent gran - temporal o permanent,Residència Egara Llar II,"C. Sant Jaume, 20","Hicamu, SL",11 mesosinfo,34,9,43
10019,Residència assistida per a gent gran - temporal o permanent,Llar Residèncial Sant Llàtzer,"Pça. Doctor Robert, 6",Consorci Sanitari de Terrassa,3 anys i 2 mesosinfo,40,31,71
10020,Residència assistida per a gent gran - temporal o permanent,Casa Vapor Gran (residència assistida),"C. Portal Nou, 42","Fundació Vallparadís, Fundació Privada Catalana",3 anys i 6 mesosinfo,30,101,131
10021,Residència assistida per a gent gran - temporal o permanent,Residencia Montcau Matadepera,"C. Major de Sant Pere, 65","Residencia Montcau Matadepera, SL",,,22,
10022,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Vellsolà,"C. Violinista Vellsolà, 3, bxs","Geriàtrica Vellsolà, S.L.",1 any i 10 mesosinfo,15,4,19
10023,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Vellsolà 2,"C. Doctor Pearson, 95, bxs","Geriàtrica Vellsolà, S.L.",10 mesosinfo,12,1,13
10024,Residència assistida per a gent gran - temporal o permanent,Residència Bon Repòs Terrassa,"C. Lleó XIII, 52","Interavis Comunicació i Qualitat, SL",1 any i 5 mesosinfo,39,10,49
10026,Residència assistida per a gent gran - temporal o permanent,Llar La Matinada,"C. Juan de la Cierva, 6","Llar La Matinada, S.L.",1 any i 2 mesosinfo,16,9,25
10028,Residència assistida per a gent gran - temporal o permanent,Geriàtric residencial Lavoisier,"C. Lavoisier, 60","Troma-Lavoisier, SL",,,29,
10029,Residència assistida per a gent gran - temporal o permanent,Residencia San José. Terrassa (servei de residència assistida),"C. Concili Egarenc, 22",Congregación Hijas de San José - Residencia San José,,,60,
10030,Residència assistida per a gent gran - temporal o permanent,Residència assistida per a gent gran La Llar Fundació,"Av. Abat Marcet, 78",Fundació especial LaFACT,2 anys i 7 mesosinfo,35,129,164
10031,Residència assistida per a gent gran - temporal o permanent,Residència Els Til·lers,"C. Camí Can Carbonell, 7-9","Residència 3a Edat Els Til·lers, SL",,,42,
10032,Residència assistida per a gent gran - temporal o permanent,El Pinar Geriàtrics Terrassa,"Psg. Matadepera, 51","El Pinar Geriàtrics Terrassa, SL",,,23,
10033,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Terrassa,"Ctr. Terrassa a Castellar, s/n (Finca Mossèn Homs)",Generalitat de Catalunya,3 anysinfo,100,,
10035,Residència assistida per a gent gran - temporal o permanent,Residència Centre Tot Avis,"C. Mura, 78","Grup et Cuidem, SL",,,24,
10036,Residència assistida per a gent gran - temporal o permanent,Centre Geriàtric Sant Pere,"C. Gerani, 8 (Les Fonts)","Centre Geriàtric Les Fonts, S.L.",1 any i 4 mesosinfo,56,24,80
10037,Residència assistida per a gent gran - temporal o permanent,Residència la Llar de l'Avia Maria,"Ctr. de Rubí, 431 (Les Fonts)","La Llar de l'Avia Maria, SL",,,26,
10038,Residència assistida per a gent gran - temporal o permanent,Residència Sant Jordi,"Ctr. de Rubí, 423","Residència Sant Jordi de les Fonts, SL",,,29,
10039,Residència assistida per a gent gran - temporal o permanent,Residència-llar Roser,"C. Europa, 73","Residència-llar Roser, SL",,,20,
10040,Residència assistida per a gent gran - temporal o permanent,Residència Amavir Teià,"Av. Kennedy, 74","Planiger, SA",1 anyinfo,126,54,180
10041,Residència assistida per a gent gran - temporal o permanent,Residència Municipal per a Gent Gran Sant Cebrià,"C. Camí dels Francesos, 6",Ajuntament de Tiana,1 any i 10 mesosinfo,32,64,96
10042,Residència assistida per a gent gran - temporal o permanent,Residència Casal dels Avis,"C. Barcelona, 23",Ajuntament de Tona,4 mesosinfo,14,7,21
10043,Residència assistida per a gent gran - temporal o permanent,Residència Hotel Prudenci (servei de residència assistida),"Ctr. de Manresa, 55","Vila-Tona, S.L.",3 mesosinfo,68,27,95
10044,Residència assistida per a gent gran - temporal o permanent,Lantus Tona,"C. Dr. Bayès, 49","Grup Lantus, SL",4 mesosinfo,57,11,68
10045,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Can Comte,"C. Amadeu Vives, 40",Ajuntament de Tordera,1 any i 3 mesosinfo,30,9,39
10046,Residència assistida per a gent gran - temporal o permanent,Residència assistida l'Albert-Tordera,"C. Camí Ral, 109","Vitalia Suite, SL",3 mesosinfo,100,38,138
10047,Residència assistida per a gent gran - temporal o permanent,Cals Avis - Residència Rocaprevera (servei de residència assistida),"C. Pujada de Rocaprevera, s/n",Fundació d'Ancians de Sant Feliu de Torelló,2 anys i 7 mesosinfo,33,32,65
10048,Residència assistida per a gent gran - temporal o permanent,Residencia 3a Edat Can Tarrida,"Av. Dolça de Provença, 35 (bústia 75)","Residència 3a Edat Can Tarrida, SL",8 mesosinfo,35,25,60
10052,Residència assistida per a gent gran - temporal o permanent,Residència el Serrat,"C. El Serrat, 4","Residència el Serrat, SL",1 any i 7 mesosinfo,22,13,35
10053,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica La Masia (servei de residència assistida),"Pge. L'Onyar, 1 (Ventaiol)","Masia Ventayol, SL",4 mesosinfo,35,,
10055,Residència assistida per a gent gran - temporal o permanent,Habitaciones Baix Llobregat,"C. del Carme, 39 (Urb. La Soleia)","Habitaciones Baix Llobregat, SL",,,25,
10056,Residència assistida per a gent gran - temporal o permanent,Alexia geriàtric,"C. Xile, 4 (Urbanització la Solana)","G.R. Gerocat, S.L.",7 mesosinfo,22,3,25
10057,Residència assistida per a gent gran - temporal o permanent,Residència A. Barcino,"C. Barcino, 34 (Urb. Selva Negra)","Alex Augusta, S.L.",9 mesosinfo,27,14,41
10058,Residència assistida per a gent gran - temporal o permanent,Residencia Tercera Edad Santa Fátima,"C. Països Catalans, 165",Fundación Benéfica Nuestra Señora de Fátima,2 mesosinfo,50,,
10059,Residència assistida per a gent gran - temporal o permanent,Residencia Fundación Ntra. Sra. de Fátima,"Av. Països Catalans, 163",Fundación Benéfica Nuestra Señora de Fátima,2 mesosinfo,46,4,50
10060,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica l'Edat d'Or,"C. Major, 584","La Caridad del Cobre, SL",2 mesosinfo,16,1,17
10061,Residència assistida per a gent gran - temporal o permanent,Residència Fàtima,"Av. Països Catalans, 161",Fundación Benéfica Nuestra Señora de Fátima,,,50,
10062,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica El Petit Hostalet,"C. Roger de Lluria, 7","Residència Geriàtrica El Petit Hostalet, SL",,,19,
10064,Residència assistida per a gent gran - temporal o permanent,Residència El Nadal (servei de residència assistida),"C. La Laura, 83",Fundació Privada Hospital de la Santa Creu De Vic,1 any i 2 mesosinfo,130,14,144
10065,Residència assistida per a gent gran - temporal o permanent,Residència Saits (servei de residència assistida),"Rbl. Hospital, 7",Fundació privada de gestió Claraeulàlies Alfredo Rubio de Castarlenas,,,52,
10066,Residència assistida per a gent gran - temporal o permanent,Residència Sant Miquel,"C. Eucaliptus, 19","Residències 88, S.L.",2 anys i 7 mesosinfo,39,39,78
10067,Residència assistida per a gent gran - temporal o permanent,Residència del Carmen,"c. Gardènies, 6 BIS","Residència Sant Boi, SL",,,19,
10069,Residència assistida per a gent gran - temporal o permanent,Residencial Balneàric Talaia Blanca,"C. Jaume Abril, 43","Residencial Balneànic Talaia Blanca, SL",info,5,20,25
10070,Residència assistida per a gent gran - temporal o permanent,Residencia asistida Albarrosa II,"Av. Central d'Albarrosa, 57","Residencia Albarrosa, SL",2 anys i 7 mesosinfo,6,47,53
10071,Residència assistida per a gent gran - temporal o permanent,Tres Magnolias Residencial (servei de residència assistida),"Psg. del Tamariu, 11","Tres Magnòlies Serveis Gent Gran, SL",3 anys i 6 mesosinfo,17,23,40
10072,Residència assistida per a gent gran - temporal o permanent,Centre Social i Sanitari Frederica Montseny,"C. Eslida, 6-8","CSC Atenció Social, SL",10 mesosinfo,68,38,106
10073,Residència assistida per a gent gran - temporal o permanent,Residència Amavir Vilanova,"C. dels Fusters, 2","Planiger, SA",8 mesosinfo,102,78,180
10074,Residència assistida per a gent gran - temporal o permanent,Residència de la Fundació Privada Asil Inglada Via (servei de residència assistida),"C. Hermenegild Clascar, 15",Fundació Privada Asil Inglada Via,5 anys i 10 mesosinfo,10,59,69
10075,Residència assistida per a gent gran - temporal o permanent,Residència Madre Ráfols,"C. Molí de Rovira, 18","Grup Lantus, SL",2 anys i 8 mesosinfo,31,49,80
10076,Residència assistida per a gent gran - temporal o permanent,Llar d'Avis Josefina Mata,"C. Amàlia Soler, 155",Fundació Privada Llar d'Avis de la UEBE a Vilafranca del Penedès,,,49,
10077,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Ricard Fortuny,"Av. Garraf, 3",Consorci Sociosanitari de Vilafranca del Penedès,1 any i 7 mesosinfo,95,16,111
10078,Residència assistida per a gent gran - temporal o permanent,Jardí Residencial Torre Magret Vilalba,"C. Via Augusta, 1","Jardí Residencial Torre Magret, SL",11 mesosinfo,46,26,72
10079,Residència assistida per a gent gran - temporal o permanent,Casa de Amparo (servei de residència assistida),"Rbl. Ventosa, 20",Fundació Privada Casa de Amparo,1 any i 9 mesosinfo,54,25,79
10080,Residència assistida per a gent gran - temporal o permanent,Residència d'Avis Santa Teresa,"C. Ravalet, 2","Residència Geriàtrica Santa Teresa, S.L",,,24,
10083,Residència assistida per a gent gran - temporal o permanent,Cugat residencial,"C. Xarxes, 17","Residencial Tercera Edad Cugat, SL",,,52,
10084,Residència assistida per a gent gran - temporal o permanent,Centre residencial Els Josepets,"C. Sant Josep, 16-22",Assistència Integral Social i Sanitària (AISSA),1 any i 8 mesosinfo,108,31,139
10085,Residència assistida per a gent gran - temporal o permanent,Residència les Onades,"c. Prat, 38-40","Vida Senior Vilanova, SL",,,75,
10086,Residència assistida per a gent gran - temporal o permanent,Casa de Repòs Verge de la Salut i Sant Camil,"C. Camí de Cal Sereno, 2",Fundació Privada Verge de la Salut i Sant Camil,,,34,
10087,Residència assistida per a gent gran - temporal o permanent,Residencial Avi Danilo,"C. Camí de les Roquetes, 1","Amistat i Benestar, SL",,,35,
10088,Residència assistida per a gent gran - temporal o permanent,Casa de Repòs (servei de residència assistida),"C. Dr. Santiago Geli, 3-5",Residencia de la Santa Cruz en Arbúcies - Congregació de Germanes Hospitalàries de la Santa Creu,10 mesosinfo,51,17,68
10089,Residència assistida per a gent gran - temporal o permanent,Sagrat Cor (servei de residència assistida),"C. Nou, 41","Residència Geriàtrica Banyoles, SL",2 anys i 5 mesosinfo,35,81,116
10090,Residència assistida per a gent gran - temporal o permanent,Residència Bella Tardor,"Psg. de la Puda, 46-54",Fundació Privada Hna. Marta Bernal,,,38,
10091,Residència assistida per a gent gran - temporal o permanent,Hogar Santa Teresa Jornet (servei de residència assistida),"C. Valls, 67","Dama Gestión Asistencial, SL",,,40,
10092,Residència assistida per a gent gran - temporal o permanent,Residència el Mirador de l'Estany,"Ctr. Banyoles a Figueres, Km 1,5","El Mirador de l'Estany, SL",1 any i 3 mesosinfo,27,8,35
10093,Residència assistida per a gent gran - temporal o permanent,Residència el Vellet,"C. Rambla, 25","Residències 3a Edat El Vellet, SL",3 mesosinfo,20,4,24
10094,Residència assistida per a gent gran - temporal o permanent,Residència La Solana de Banyoles,"C. Prior Agustí, s/n cantonada c. de la Sardana, 202","La Solana de Banyoles, SL",3 anys i 2 mesosinfo,21,77,98
10095,Residència assistida per a gent gran - temporal o permanent,Residència Can Carré,"C. Sant Martirià, 75-77","Artris Serveis Socials, SL",4 mesosinfo,21,4,25
10096,Residència assistida per a gent gran - temporal o permanent,Residència assistida Joaquina Redondo Muñoz,"C. Major, 7-9",Joaquina Redondo Muñoz,,,21,
10097,Residència assistida per a gent gran - temporal o permanent,Residència La Vila Gran,"C. Tarragona, 30-36","Xartexsan,SL",,,61,
10098,Residència assistida per a gent gran - temporal o permanent,Residència assistida Edat3 Besalú,"C. Mallorca, s/n","Edat3 Besalú, SL",1 any i 1 mesinfo,41,4,45
10099,Residència assistida per a gent gran - temporal o permanent,Residència Santa Anna,"C. Santa Anna, 41","Santa Anna Residència i Centre de Dia, SL",7 mesosinfo,60,6,66
10100,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Zoilo Feliu,"C. Hospital, 9",Ajuntament de La Bisbal d'Empordà,10 mesosinfo,57,5,62
10101,Residència assistida per a gent gran - temporal o permanent,Hospital-Asil Sant Jaume,"C. Jaume Arcelós, 1",Corporació de Salut del Maresme i de la Selva,1 any i 11 mesosinfo,59,22,81
10102,Residència assistida per a gent gran - temporal o permanent,Residència Clívia,"C. Auger, 44","Grup Orpanimar, S.L.",4 mesosinfo,58,6,64
10103,Residència assistida per a gent gran - temporal o permanent,Residencial Blanes,"C. Josep Tarradellas, 44","Residencial Blanes, SL",3 mesosinfo,43,12,55
10104,Residència assistida per a gent gran - temporal o permanent,Residència Sant Oleguer de Blanes,"C. Arnau Gatell, 7-9","Residencia Sant Oleguer Park, SL",,,30,
10105,Residència assistida per a gent gran - temporal o permanent,Hospital de Cadaqués,"C. Guillem Bruguera, 10",Fundació Privada Hospital de Cadaqués,1 any i 10 mesosinfo,14,8,22
10106,Residència assistida per a gent gran - temporal o permanent,Tesar Residencial,"Av. de Caldes, 4","Grup Servei Centre TC, SL",,,52,
10107,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Sant Martí,"C. Dr. Josep M. Vilaseca, 39","Gran Via BCN, SL",,,67,
10108,Residència assistida per a gent gran - temporal o permanent,Residència Calonge,"C. de la Barrera, 22","Prust Folner, SL",2 anys i 5 mesosinfo,11,24,35
10109,Residència assistida per a gent gran - temporal o permanent,Residència Mar i Sol (servei de residència assistida),"Pça. de la Llibertat, 6","Picsemservice, SL",,,23,
10110,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Campdevànol,"Psg. Cortaló, 5",Generalitat de Catalunya,7 mesosinfo,60,,
10111,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Municipal L'Hospital,"Av. Lluís Jover, 3",Ajuntament de Camprodon,5 mesosinfo,38,20,58
10112,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Sant Josep,"Rbl. 11 de setembre, 77",Ajuntament de Cassà de la Selva,1 any i 3 mesosinfo,51,23,74
10115,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Sant Jordi,"C. del Gironès, s/n","Residència Geriàtrica Sant Jordi, SL",1 any i 8 mesosinfo,20,12,32
10116,Residència assistida per a gent gran - temporal o permanent,Centre de serveis per a la gent gran Vall de Terri (servei de residència assistida),"C. Mossèn Jacint Verdaguer, 35","Vall del Terri, SL",2 mesosinfo,48,4,52
10117,Residència assistida per a gent gran - temporal o permanent,Residència els Pins,"C. Closa d'en Llop, 87","Serturist, SA",8 mesosinfo,76,8,84
10118,Residència assistida per a gent gran - temporal o permanent,Residència Pla de Martís,"C. Martís de Baix, s/n","Suara Equipaments Socials, SL",3 mesosinfo,52,2,54
10119,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Els Arcs,"Ctr. de Llers, s/n",Generalitat de Catalunya,4 mesosinfo,84,,
10122,Residència assistida per a gent gran - temporal o permanent,La Torre,"C. Sant Jordi, 1","Parx 2000, SL",1 any i 10 mesosinfo,12,19,31
10124,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Creu de Palau,"C. Jocs Olímpics, 2",Generalitat de Catalunya,10 mesosinfo,222,,
10125,Residència assistida per a gent gran - temporal o permanent,Sanitas Residencial Gerunda,"Av. Lluís Pericot, 45-45 A","Sanitas Mayores, SL",1 any i 6 mesosinfo,88,63,151
10126,Residència assistida per a gent gran - temporal o permanent,Centre geriàtric Maria Gay,"C. Portal Nou, 12",Instituto de Religiosas de San José de Gerona,info,5,75,80
10127,Residència assistida per a gent gran - temporal o permanent,Residència per a gent gran Can Regàs,"Av. Santa Eugènia, 60-62","Can Regàs, SA",info,6,42,48
10128,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Puig d'en Roca,"C. Antoni Varés, 37",Generalitat de Catalunya,1 any i 2 mesosinfo,165,,
10130,Residència assistida per a gent gran - temporal o permanent,Residència Bona Vista,"Ctr. Lladó a Navata, Km 2 (Mas Marca)","Pagés Alegrí, SL",4 anys info,11,29,40
10131,Residència assistida per a gent gran - temporal o permanent,Hospital-Residència Josep Baulida (servei de residència assistida),"C. Hospital, 12",Patronat Municipal Hospital-Residència Josep Baulida,11 mesosinfo,52,6,58
10132,Residència assistida per a gent gran - temporal o permanent,Residencia Continental,"C. Camí de les Cabres, 45-47","Residència Continental, SL",4 mesosinfo,77,2,79
10133,Residència assistida per a gent gran - temporal o permanent,Asil Nicolàs Font (servei de residència assistida),"C. Vall de Venècia, 65",Fundació Asil Nicolàs Font,9 mesosinfo,15,1,16
10134,Residència assistida per a gent gran - temporal o permanent,Residència d'avis Nostra Senyora de Foix,"C. Lloret de Mar, 31 A, Urbanització Mas Altaba","Residència d'avis Nostra Senyora de Foix, SL",4 mesosinfo,17,7,24
10135,Residència assistida per a gent gran - temporal o permanent,Residència Santa Maria del Tura (servei de residència assistida),"C. Bisbe Guillamet, 5",Instituto de Religiosas de San José de Gerona,1 any i 8 mesosinfo,52,82,134
